player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
676,25-26-prem-burnley-vs-chelsea,72,0,0,0,0.0,0.01,0,0,0,2,33,19,0.0,0.0,0,0,0.0,1,0.0,0,0,2,1,0,0,1,3,5,2,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,6,0.47,0.03,2,0,0,11,29,8,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,6,2,2,0.0,4,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,25-26-prem-afc-bournemouth-vs-west-ham-united,74,0,0,0,0.0,0.0,0,1,0,0,35,20,0.0,0.0,4,0,0.0,2,0.0,0,1,7,2,3,1,1,3,3,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.08,0,0,0,0,35,11,0.0,1.0,4,1,0.0,1,0.0,0,3,3,0,7,2,0,1,3,1,0.0,0,0.0,0,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.0,0,1,0,0,38,4,0.0,0.0,5,0,0.0,0,0.0,0,0,4,0,10,6,0,4,4,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,25-26-prem-afc-bournemouth-vs-west-ham-united,80,0,0,0,0.0,0.05,0,1,0,1,82,67,0.0,0.0,11,0,0.0,3,0.0,0,2,4,0,2,2,1,2,5,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.0,0,0,0,0,33,9,0.0,0.0,3,0,0.0,2,0.0,0,1,3,2,9,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.02,0,0,0,0,40,14,0.0,0.0,7,0,0.0,3,0.0,0,0,3,0,1,0,2,7,6,6,0.0,1,0.0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,25-26-prem-afc-bournemouth-vs-west-ham-united,38,0,0,0,0.0,0.0,0,0,0,0,24,5,0.0,0.0,4,0,0.0,0,0.0,0,0,2,1,3,3,0,5,2,2,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,25-26-prem-afc-bournemouth-vs-west-ham-united,45,0,0,0,0.0,0.05,0,0,0,1,34,23,0.0,0.0,5,1,0.0,0,0.0,0,0,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,25-26-prem-afc-bournemouth-vs-west-ham-united,29,0,0,3,0.48,0.11,1,0,1,5,23,13,0.0,0.0,2,0,0.0,0,0.0,0,1,1,0,0,0,0,1,2,0,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.55,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,25-26-prem-afc-bournemouth-vs-west-ham-united,16,0,0,0,0.0,0.0,0,0,0,0,7,3,0.0,0.0,0,0,0.0,0,0.0,0,0,2,0,0,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,25-26-prem-afc-bournemouth-vs-west-ham-united,45,0,0,1,0.02,0.02,1,0,0,4,55,33,0.0,0.0,2,0,0.0,0,0.0,0,0,4,0,1,1,2,2,5,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.06,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,25-26-prem-afc-bournemouth-vs-west-ham-united,45,0,0,0,0.0,0.0,0,0,0,0,9,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,3,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,25-26-prem-afc-bournemouth-vs-west-ham-united,45,0,0,0,0.0,0.01,0,1,0,0,21,10,0.0,1.0,0,0,0.0,1,0.0,0,0,3,0,1,0,1,1,7,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,25-26-prem-arsenal-vs-tottenham-hotspur,89,0,0,1,0.07,0.03,0,1,0,2,50,27,0.0,0.0,5,0,0.0,0,0.0,0,3,3,0,1,0,0,7,2,4,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,25-26-prem-arsenal-vs-tottenham-hotspur,88,0,0,0,0.0,0.01,0,0,0,1,48,34,0.0,0.0,5,0,0.0,3,0.0,0,1,5,0,4,3,0,3,4,1,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,64,29,0.0,0.0,6,0,0.0,0,0.0,0,0,8,0,2,2,0,5,4,5,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,25-26-prem-arsenal-vs-tottenham-hotspur,66,0,0,0,0.0,0.0,0,1,0,0,23,7,0.0,1.0,0,0,0.0,1,0.0,0,0,2,0,1,1,0,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,25-26-prem-arsenal-vs-tottenham-hotspur,12,0,0,0,0.0,0.01,0,1,0,1,10,3,0.0,0.0,1,0,0.0,0,0.0,0,1,1,0,0,0,1,2,2,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,25-26-prem-arsenal-vs-tottenham-hotspur,24,0,0,0,0.0,0.0,0,0,0,0,12,9,0.0,0.0,0,0,0.0,0,0.0,0,1,2,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,25-26-prem-arsenal-vs-tottenham-hotspur,12,0,0,0,0.0,0.0,0,0,0,0,4,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,2,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,25-26-prem-arsenal-vs-tottenham-hotspur,24,0,0,0,0.0,0.0,0,0,0,0,11,2,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,1,4,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,25-26-prem-arsenal-vs-tottenham-hotspur,45,0,0,2,0.05,0.02,1,0,0,2,36,17,0.0,0.0,5,0,0.0,1,0.0,0,0,1,0,0,0,1,2,6,1,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.01,0,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,45,24,0.0,0.0,1,0,0.0,0,0.0,0,0,3,0,6,5,0,6,7,3,0.0,3,0.0,2,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25-26-prem-arsenal-vs-tottenham-hotspur,2,0,0,0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,25-26-prem-arsenal-vs-tottenham-hotspur,2,0,0,0,0.0,0.0,0,0,0,0,6,5,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,25-26-prem-arsenal-vs-tottenham-hotspur,1,0,0,0,0.0,0.0,0,0,0,0,1,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,2,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,25-26-prem-newcastle-united-vs-manchester-city,90,1,0,1,0.08,0.1,1,0,0,1,89,74,0.0,1.0,19,1,0.0,2,0.0,0,0,1,1,2,1,0,6,3,2,0.0,4,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.29,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.0,0,0,0,0,36,20,0.0,0.0,2,0,0.0,1,0.0,0,1,6,1,7,2,0,2,2,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.07,0,0,0,1,61,33,0.0,0.0,6,0,0.0,6,0.0,0,1,1,0,10,5,0,5,3,3,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,25-26-prem-newcastle-united-vs-manchester-city,77,0,0,1,0.06,0.03,0,0,0,2,74,61,0.0,1.0,11,0,0.0,2,0.0,0,1,2,0,2,1,0,3,1,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.04,0,1,0,1,102,82,0.0,0.0,4,0,0.0,1,0.0,0,1,2,0,2,2,0,6,5,5,0.0,1,0.0,2,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.42,0,1,0,0,30,11,0.0,3.0,4,4,0.0,0,0.0,0,0,3,0,0,0,5,3,8,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.0,0,0,0,0,31,13,0.0,0.0,2,0,0.0,2,0.0,0,0,9,0,1,0,0,0,0,0,0.0,0,0.0,0,0,3,2,2.5,0.5,2,13,2,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,25-26-prem-newcastle-united-vs-manchester-city,77,0,0,2,0.05,0.22,1,1,0,6,56,30,0.0,3.0,3,0,0.0,0,0.0,0,0,4,0,0,0,2,3,5,3,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.06,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.0,0,0,0,0,36,14,0.0,0.0,3,0,0.0,6,0.0,0,0,4,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,1,0.83,-0.17,0,14,6,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,5,1.54,0.0,2,0,2,8,23,5,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,1,1,0,6,5,2,0.0,4,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.49,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,1,0.05,0.23,0,2,0,2,57,45,0.0,1.0,4,0,0.0,1,0.0,0,1,4,0,1,0,0,3,4,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,25-26-prem-newcastle-united-vs-manchester-city,85,0,0,4,0.61,0.0,2,0,1,3,17,5,0.0,1.0,0,0,0.0,0,0.0,0,0,3,0,1,1,1,4,7,1,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.67,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,25-26-prem-newcastle-united-vs-manchester-city,90,0,0,0,0.0,0.05,0,0,0,1,73,58,0.0,0.0,10,0,0.0,1,0.0,0,1,2,0,2,2,0,3,4,3,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,25-26-prem-newcastle-united-vs-manchester-city,77,0,0,0,0.0,0.06,0,2,0,1,44,25,0.0,0.0,5,0,0.0,0,0.0,0,0,3,0,3,1,0,6,1,4,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,25-26-prem-newcastle-united-vs-manchester-city,14,0,0,1,0.05,0.04,0,0,0,2,25,15,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,25-26-prem-newcastle-united-vs-manchester-city,87,0,0,3,0.54,0.21,0,0,1,3,56,33,0.0,1.0,7,1,0.0,2,0.0,0,0,3,0,0,0,1,2,4,2,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,25-26-prem-newcastle-united-vs-manchester-city,3,0,0,1,0.05,0.01,0,0,0,2,3,2,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,25-26-prem-newcastle-united-vs-manchester-city,5,0,0,0,0.0,0.0,0,0,0,0,4,1,0.0,0.0,1,0,0.0,0,0.0,0,0,1,1,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,25-26-prem-newcastle-united-vs-manchester-city,5,0,0,0,0.0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,25-26-prem-liverpool-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,25-26-prem-liverpool-vs-nottingham-forest,90,1,0,3,0.19,0.0,2,0,0,1,44,15,0.0,1.0,3,0,0.0,2,0.0,0,1,3,3,13,7,0,5,1,3,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.01,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,25-26-prem-liverpool-vs-nottingham-forest,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,25-26-prem-newcastle-united-vs-manchester-city,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,25-26-prem-newcastle-united-vs-manchester-city,13,0,0,0,0.0,0.13,0,0,0,2,16,10,0.0,0.0,2,1,0.0,2,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,25-26-prem-newcastle-united-vs-manchester-city,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,25-26-prem-leeds-united-vs-aston-villa,84,0,0,2,0.08,0.07,0,1,0,2,76,45,0.0,2.0,16,0,0.0,1,0.0,0,0,7,0,1,0,1,9,3,7,0.0,2,0.0,4,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.07,0,1,0,0,72,41,0.0,2.0,4,0,0.0,3,0.0,0,2,4,1,4,3,0,10,1,4,0.0,6,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,25-26-prem-leeds-united-vs-aston-villa,90,0,0,1,0.06,0.35,0,0,0,1,61,37,0.0,2.0,12,2,0.0,3,0.0,0,1,4,0,2,0,2,5,5,5,0.0,0,0.0,2,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,25-26-prem-arsenal-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,25-26-prem-arsenal-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,25-26-prem-arsenal-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,25-26-prem-arsenal-vs-tottenham-hotspur,78,1,1,1,0.22,0.08,1,0,0,7,39,11,0.0,2.0,7,1,0.0,0,0.0,0,0,5,0,0,0,0,4,6,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.86,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,1,1,0.26,0.38,1,0,1,1,77,47,0.0,3.0,10,2,0.0,3,0.0,0,0,6,0,3,1,1,6,4,4,0.0,2,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.09,4,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,25-26-prem-arsenal-vs-tottenham-hotspur,88,0,1,1,0.06,0.44,0,0,0,1,48,18,0.0,1.0,4,0,0.0,0,0.0,0,0,4,0,0,0,0,10,12,8,0.0,2,0.0,3,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,1,0,0.0,0.0,0,1,0,0,56,25,0.0,1.0,1,0,0.0,1,0.0,0,0,3,0,3,2,1,12,9,11,0.0,1,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,8,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,25-26-prem-arsenal-vs-tottenham-hotspur,90,1,0,1,0.03,0.01,1,0,0,0,25,5,0.0,1.0,2,0,0.0,0,0.0,0,0,2,0,3,2,0,3,9,2,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.12,1,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,29,15,0.0,0.0,6,0,0.0,8,0.0,0,0,5,0,0,0,0,1,0,1,0.0,0,0.0,1,0,1,1,0.13,-0.87,0,15,8,0.0,2,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,25-26-prem-arsenal-vs-tottenham-hotspur,45,0,0,0,0.0,0.01,0,0,0,2,32,16,0.0,0.0,0,0,0.0,1,0.0,0,1,3,0,3,2,0,3,0,1,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,25-26-prem-arsenal-vs-tottenham-hotspur,66,0,0,0,0.0,0.0,0,0,0,0,27,16,0.0,0.0,0,0,0.0,0,0.0,0,2,2,0,1,1,0,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,63,42,0.0,0.0,4,0,0.0,2,0.0,0,2,0,2,8,6,0,6,1,1,0.0,5,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,25-26-prem-arsenal-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,58,24,0.0,0.0,13,0,0.0,9,0.0,0,0,11,0,1,0,0,0,0,0,0.0,0,0.0,0,0,4,4,3.15,-0.85,0,24,9,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,25-26-prem-arsenal-vs-tottenham-hotspur,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
